Exch,Exchange Segment,Symbol,Token,Instrument Type,Option Type,Strike Price,Instrument Name,Formatted Ins Name,Trading Symbol,Expiry Date,Lot Size,Tick Size
NFO,nse_fo,PHOENIXLTD,135580,OPTSTK,CE,2360,THE PHOENIX MILLS LTD,PHOENIXLTD JUL 2360 CE,PHOENIXLTD28JUL26C2360,2026-07-28,350,0.05
NFO,nse_fo,PHOENIXLTD,135581,OPTSTK,PE,2360,THE PHOENIX MILLS LTD,PHOENIXLTD JUL 2360 PE,PHOENIXLTD28JUL26P2360,2026-07-28,350,0.05
NFO,nse_fo,PHOENIXLTD,135599,OPTSTK,CE,2440,THE PHOENIX MILLS LTD,PHOENIXLTD JUL 2440 CE,PHOENIXLTD28JUL26C2440,2026-07-28,350,0.05
NFO,nse_fo,PHOENIXLTD,135600,OPTSTK,PE,2440,THE PHOENIX MILLS LTD,PHOENIXLTD JUL 2440 PE,PHOENIXLTD28JUL26P2440,2026-07-28,350,0.05
NFO,nse_fo,PATANJALI,135611,OPTSTK,CE,280,PATANJALI FOODS LIMITED,PATANJALI SEP 280 CE,PATANJALI29SEP26C280,2026-09-29,1075,0.05
NFO,nse_fo,PATANJALI,135612,OPTSTK,PE,280,PATANJALI FOODS LIMITED,PATANJALI SEP 280 PE,PATANJALI29SEP26P280,2026-09-29,1075,0.05
NFO,nse_fo,PATANJALI,135613,OPTSTK,CE,290,PATANJALI FOODS LIMITED,PATANJALI SEP 290 CE,PATANJALI29SEP26C290,2026-09-29,1075,0.05
NFO,nse_fo,PATANJALI,135614,OPTSTK,PE,290,PATANJALI FOODS LIMITED,PATANJALI SEP 290 PE,PATANJALI29SEP26P290,2026-09-29,1075,0.05
NFO,nse_fo,PATANJALI,135615,OPTSTK,CE,300,PATANJALI FOODS LIMITED,PATANJALI SEP 300 CE,PATANJALI29SEP26C300,2026-09-29,1075,0.05
NFO,nse_fo,PATANJALI,135616,OPTSTK,PE,300,PATANJALI FOODS LIMITED,PATANJALI SEP 300 PE,PATANJALI29SEP26P300,2026-09-29,1075,0.05
NFO,nse_fo,PATANJALI,135617,OPTSTK,CE,310,PATANJALI FOODS LIMITED,PATANJALI SEP 310 CE,PATANJALI29SEP26C310,2026-09-29,1075,0.05
NFO,nse_fo,PATANJALI,135618,OPTSTK,PE,310,PATANJALI FOODS LIMITED,PATANJALI SEP 310 PE,PATANJALI29SEP26P310,2026-09-29,1075,0.05
NFO,nse_fo,PHOENIXLTD,135641,OPTSTK,CE,1720,THE PHOENIX MILLS LTD,PHOENIXLTD AUG 1720 CE,PHOENIXLTD25AUG26C1720,2026-08-25,350,0.05
NFO,nse_fo,PHOENIXLTD,135642,OPTSTK,PE,1720,THE PHOENIX MILLS LTD,PHOENIXLTD AUG 1720 PE,PHOENIXLTD25AUG26P1720,2026-08-25,350,0.05
NFO,nse_fo,PHOENIXLTD,135643,OPTSTK,CE,1760,THE PHOENIX MILLS LTD,PHOENIXLTD AUG 1760 CE,PHOENIXLTD25AUG26C1760,2026-08-25,350,0.05
NFO,nse_fo,PHOENIXLTD,135644,OPTSTK,PE,1760,THE PHOENIX MILLS LTD,PHOENIXLTD AUG 1760 PE,PHOENIXLTD25AUG26P1760,2026-08-25,350,0.05
NFO,nse_fo,PHOENIXLTD,135645,OPTSTK,CE,1800,THE PHOENIX MILLS LTD,PHOENIXLTD AUG 1800 CE,PHOENIXLTD25AUG26C1800,2026-08-25,350,0.05
NFO,nse_fo,PHOENIXLTD,135646,OPTSTK,PE,1800,THE PHOENIX MILLS LTD,PHOENIXLTD AUG 1800 PE,PHOENIXLTD25AUG26P1800,2026-08-25,350,0.05
NFO,nse_fo,PHOENIXLTD,135647,OPTSTK,CE,1840,THE PHOENIX MILLS LTD,PHOENIXLTD AUG 1840 CE,PHOENIXLTD25AUG26C1840,2026-08-25,350,0.05
NFO,nse_fo,PHOENIXLTD,135648,OPTSTK,PE,1840,THE PHOENIX MILLS LTD,PHOENIXLTD AUG 1840 PE,PHOENIXLTD25AUG26P1840,2026-08-25,350,0.05
NFO,nse_fo,PHOENIXLTD,135649,OPTSTK,CE,1880,THE PHOENIX MILLS LTD,PHOENIXLTD AUG 1880 CE,PHOENIXLTD25AUG26C1880,2026-08-25,350,0.05
NFO,nse_fo,PHOENIXLTD,135650,OPTSTK,PE,1880,THE PHOENIX MILLS LTD,PHOENIXLTD AUG 1880 PE,PHOENIXLTD25AUG26P1880,2026-08-25,350,0.05
NFO,nse_fo,PHOENIXLTD,135651,OPTSTK,CE,1920,THE PHOENIX MILLS LTD,PHOENIXLTD AUG 1920 CE,PHOENIXLTD25AUG26C1920,2026-08-25,350,0.05
NFO,nse_fo,PHOENIXLTD,135652,OPTSTK,PE,1920,THE PHOENIX MILLS LTD,PHOENIXLTD AUG 1920 PE,PHOENIXLTD25AUG26P1920,2026-08-25,350,0.05
NFO,nse_fo,PHOENIXLTD,135653,OPTSTK,CE,1960,THE PHOENIX MILLS LTD,PHOENIXLTD AUG 1960 CE,PHOENIXLTD25AUG26C1960,2026-08-25,350,0.05
NFO,nse_fo,PHOENIXLTD,135654,OPTSTK,PE,1960,THE PHOENIX MILLS LTD,PHOENIXLTD AUG 1960 PE,PHOENIXLTD25AUG26P1960,2026-08-25,350,0.05
NFO,nse_fo,PHOENIXLTD,135655,OPTSTK,CE,2000,THE PHOENIX MILLS LTD,PHOENIXLTD AUG 2000 CE,PHOENIXLTD25AUG26C2000,2026-08-25,350,0.05
NFO,nse_fo,PHOENIXLTD,135656,OPTSTK,PE,2000,THE PHOENIX MILLS LTD,PHOENIXLTD AUG 2000 PE,PHOENIXLTD25AUG26P2000,2026-08-25,350,0.05
NFO,nse_fo,PHOENIXLTD,135657,OPTSTK,CE,2040,THE PHOENIX MILLS LTD,PHOENIXLTD AUG 2040 CE,PHOENIXLTD25AUG26C2040,2026-08-25,350,0.05
NFO,nse_fo,PHOENIXLTD,135658,OPTSTK,PE,2040,THE PHOENIX MILLS LTD,PHOENIXLTD AUG 2040 PE,PHOENIXLTD25AUG26P2040,2026-08-25,350,0.05
NFO,nse_fo,PHOENIXLTD,135659,OPTSTK,CE,2080,THE PHOENIX MILLS LTD,PHOENIXLTD AUG 2080 CE,PHOENIXLTD25AUG26C2080,2026-08-25,350,0.05
NFO,nse_fo,PHOENIXLTD,135660,OPTSTK,PE,2080,THE PHOENIX MILLS LTD,PHOENIXLTD AUG 2080 PE,PHOENIXLTD25AUG26P2080,2026-08-25,350,0.05
NFO,nse_fo,PHOENIXLTD,135661,OPTSTK,CE,2120,THE PHOENIX MILLS LTD,PHOENIXLTD AUG 2120 CE,PHOENIXLTD25AUG26C2120,2026-08-25,350,0.05
NFO,nse_fo,PHOENIXLTD,135662,OPTSTK,PE,2120,THE PHOENIX MILLS LTD,PHOENIXLTD AUG 2120 PE,PHOENIXLTD25AUG26P2120,2026-08-25,350,0.05
NFO,nse_fo,PHOENIXLTD,135663,OPTSTK,CE,2160,THE PHOENIX MILLS LTD,PHOENIXLTD AUG 2160 CE,PHOENIXLTD25AUG26C2160,2026-08-25,350,0.05
NFO,nse_fo,PHOENIXLTD,135664,OPTSTK,PE,2160,THE PHOENIX MILLS LTD,PHOENIXLTD AUG 2160 PE,PHOENIXLTD25AUG26P2160,2026-08-25,350,0.05
NFO,nse_fo,PATANJALI,135665,OPTSTK,CE,320,PATANJALI FOODS LIMITED,PATANJALI SEP 320 CE,PATANJALI29SEP26C320,2026-09-29,1075,0.05
NFO,nse_fo,PATANJALI,135666,OPTSTK,PE,320,PATANJALI FOODS LIMITED,PATANJALI SEP 320 PE,PATANJALI29SEP26P320,2026-09-29,1075,0.05
NFO,nse_fo,PATANJALI,135667,OPTSTK,CE,330,PATANJALI FOODS LIMITED,PATANJALI SEP 330 CE,PATANJALI29SEP26C330,2026-09-29,1075,0.05
NFO,nse_fo,PATANJALI,135668,OPTSTK,PE,330,PATANJALI FOODS LIMITED,PATANJALI SEP 330 PE,PATANJALI29SEP26P330,2026-09-29,1075,0.05
NFO,nse_fo,PATANJALI,135669,OPTSTK,CE,340,PATANJALI FOODS LIMITED,PATANJALI SEP 340 CE,PATANJALI29SEP26C340,2026-09-29,1075,0.05
NFO,nse_fo,PATANJALI,135670,OPTSTK,PE,340,PATANJALI FOODS LIMITED,PATANJALI SEP 340 PE,PATANJALI29SEP26P340,2026-09-29,1075,0.05
NFO,nse_fo,PATANJALI,135671,OPTSTK,CE,350,PATANJALI FOODS LIMITED,PATANJALI SEP 350 CE,PATANJALI29SEP26C350,2026-09-29,1075,0.05
NFO,nse_fo,PATANJALI,135672,OPTSTK,PE,350,PATANJALI FOODS LIMITED,PATANJALI SEP 350 PE,PATANJALI29SEP26P350,2026-09-29,1075,0.05
NFO,nse_fo,PATANJALI,135673,OPTSTK,CE,360,PATANJALI FOODS LIMITED,PATANJALI SEP 360 CE,PATANJALI29SEP26C360,2026-09-29,1075,0.05
NFO,nse_fo,PATANJALI,135674,OPTSTK,PE,360,PATANJALI FOODS LIMITED,PATANJALI SEP 360 PE,PATANJALI29SEP26P360,2026-09-29,1075,0.05
NFO,nse_fo,PATANJALI,135675,OPTSTK,CE,370,PATANJALI FOODS LIMITED,PATANJALI SEP 370 CE,PATANJALI29SEP26C370,2026-09-29,1075,0.05
NFO,nse_fo,PATANJALI,135676,OPTSTK,PE,370,PATANJALI FOODS LIMITED,PATANJALI SEP 370 PE,PATANJALI29SEP26P370,2026-09-29,1075,0.05
NFO,nse_fo,PATANJALI,135677,OPTSTK,CE,380,PATANJALI FOODS LIMITED,PATANJALI SEP 380 CE,PATANJALI29SEP26C380,2026-09-29,1075,0.05
NFO,nse_fo,PATANJALI,135678,OPTSTK,PE,380,PATANJALI FOODS LIMITED,PATANJALI SEP 380 PE,PATANJALI29SEP26P380,2026-09-29,1075,0.05
NFO,nse_fo,PATANJALI,135679,OPTSTK,CE,390,PATANJALI FOODS LIMITED,PATANJALI SEP 390 CE,PATANJALI29SEP26C390,2026-09-29,1075,0.05
NFO,nse_fo,PATANJALI,135680,OPTSTK,PE,390,PATANJALI FOODS LIMITED,PATANJALI SEP 390 PE,PATANJALI29SEP26P390,2026-09-29,1075,0.05
NFO,nse_fo,PATANJALI,135681,OPTSTK,CE,400,PATANJALI FOODS LIMITED,PATANJALI SEP 400 CE,PATANJALI29SEP26C400,2026-09-29,1075,0.05
NFO,nse_fo,PATANJALI,135682,OPTSTK,PE,400,PATANJALI FOODS LIMITED,PATANJALI SEP 400 PE,PATANJALI29SEP26P400,2026-09-29,1075,0.05
NFO,nse_fo,PHOENIXLTD,135683,OPTSTK,CE,2200,THE PHOENIX MILLS LTD,PHOENIXLTD AUG 2200 CE,PHOENIXLTD25AUG26C2200,2026-08-25,350,0.05
NFO,nse_fo,PHOENIXLTD,135684,OPTSTK,PE,2200,THE PHOENIX MILLS LTD,PHOENIXLTD AUG 2200 PE,PHOENIXLTD25AUG26P2200,2026-08-25,350,0.05
NFO,nse_fo,PHOENIXLTD,135685,OPTSTK,CE,2240,THE PHOENIX MILLS LTD,PHOENIXLTD AUG 2240 CE,PHOENIXLTD25AUG26C2240,2026-08-25,350,0.05
NFO,nse_fo,PHOENIXLTD,135686,OPTSTK,PE,2240,THE PHOENIX MILLS LTD,PHOENIXLTD AUG 2240 PE,PHOENIXLTD25AUG26P2240,2026-08-25,350,0.05
NFO,nse_fo,PATANJALI,135687,OPTSTK,CE,410,PATANJALI FOODS LIMITED,PATANJALI SEP 410 CE,PATANJALI29SEP26C410,2026-09-29,1075,0.05
NFO,nse_fo,PATANJALI,135688,OPTSTK,PE,410,PATANJALI FOODS LIMITED,PATANJALI SEP 410 PE,PATANJALI29SEP26P410,2026-09-29,1075,0.05
NFO,nse_fo,PATANJALI,135689,OPTSTK,CE,420,PATANJALI FOODS LIMITED,PATANJALI SEP 420 CE,PATANJALI29SEP26C420,2026-09-29,1075,0.05
NFO,nse_fo,PATANJALI,135690,OPTSTK,PE,420,PATANJALI FOODS LIMITED,PATANJALI SEP 420 PE,PATANJALI29SEP26P420,2026-09-29,1075,0.05
NFO,nse_fo,PATANJALI,135691,OPTSTK,CE,430,PATANJALI FOODS LIMITED,PATANJALI SEP 430 CE,PATANJALI29SEP26C430,2026-09-29,1075,0.05
NFO,nse_fo,PATANJALI,135692,OPTSTK,PE,430,PATANJALI FOODS LIMITED,PATANJALI SEP 430 PE,PATANJALI29SEP26P430,2026-09-29,1075,0.05
NFO,nse_fo,PHOENIXLTD,135693,OPTSTK,CE,2320,THE PHOENIX MILLS LTD,PHOENIXLTD AUG 2320 CE,PHOENIXLTD25AUG26C2320,2026-08-25,350,0.05
NFO,nse_fo,PHOENIXLTD,135694,OPTSTK,PE,2320,THE PHOENIX MILLS LTD,PHOENIXLTD AUG 2320 PE,PHOENIXLTD25AUG26P2320,2026-08-25,350,0.05
NFO,nse_fo,PHOENIXLTD,135695,OPTSTK,CE,2400,THE PHOENIX MILLS LTD,PHOENIXLTD AUG 2400 CE,PHOENIXLTD25AUG26C2400,2026-08-25,350,0.05
NFO,nse_fo,PHOENIXLTD,135696,OPTSTK,PE,2400,THE PHOENIX MILLS LTD,PHOENIXLTD AUG 2400 PE,PHOENIXLTD25AUG26P2400,2026-08-25,350,0.05
NFO,nse_fo,PIDILITIND,135748,OPTSTK,PE,1330,PIDILITE INDUSTRIES LTD,PIDILITIND JUL 1330 PE,PIDILITIND28JUL26P1330,2026-07-28,500,0.05
NFO,nse_fo,PIDILITIND,135750,OPTSTK,PE,1350,PIDILITE INDUSTRIES LTD,PIDILITIND JUL 1350 PE,PIDILITIND28JUL26P1350,2026-07-28,500,0.05
NFO,nse_fo,PATANJALI,135751,OPTSTK,CE,440,PATANJALI FOODS LIMITED,PATANJALI SEP 440 CE,PATANJALI29SEP26C440,2026-09-29,1075,0.05
NFO,nse_fo,PATANJALI,135752,OPTSTK,PE,440,PATANJALI FOODS LIMITED,PATANJALI SEP 440 PE,PATANJALI29SEP26P440,2026-09-29,1075,0.05
NFO,nse_fo,PATANJALI,135755,OPTSTK,CE,450,PATANJALI FOODS LIMITED,PATANJALI SEP 450 CE,PATANJALI29SEP26C450,2026-09-29,1075,0.05
NFO,nse_fo,PATANJALI,135756,OPTSTK,PE,450,PATANJALI FOODS LIMITED,PATANJALI SEP 450 PE,PATANJALI29SEP26P450,2026-09-29,1075,0.05
NFO,nse_fo,PIDILITIND,135758,OPTSTK,PE,1370,PIDILITE INDUSTRIES LTD,PIDILITIND JUL 1370 PE,PIDILITIND28JUL26P1370,2026-07-28,500,0.05
NFO,nse_fo,PIDILITIND,135759,OPTSTK,CE,1390,PIDILITE INDUSTRIES LTD,PIDILITIND JUL 1390 CE,PIDILITIND28JUL26C1390,2026-07-28,500,0.05
NFO,nse_fo,PIDILITIND,135764,OPTSTK,CE,1430,PIDILITE INDUSTRIES LTD,PIDILITIND JUL 1430 CE,PIDILITIND28JUL26C1430,2026-07-28,500,0.05
NFO,nse_fo,PIDILITIND,135766,OPTSTK,CE,1450,PIDILITE INDUSTRIES LTD,PIDILITIND JUL 1450 CE,PIDILITIND28JUL26C1450,2026-07-28,500,0.05
NFO,nse_fo,PATANJALI,135769,OPTSTK,CE,460,PATANJALI FOODS LIMITED,PATANJALI SEP 460 CE,PATANJALI29SEP26C460,2026-09-29,1075,0.05
NFO,nse_fo,PATANJALI,135770,OPTSTK,PE,460,PATANJALI FOODS LIMITED,PATANJALI SEP 460 PE,PATANJALI29SEP26P460,2026-09-29,1075,0.05
NFO,nse_fo,PIDILITIND,135773,OPTSTK,PE,1450,PIDILITE INDUSTRIES LTD,PIDILITIND JUL 1450 PE,PIDILITIND28JUL26P1450,2026-07-28,500,0.05
NFO,nse_fo,PIDILITIND,135775,OPTSTK,PE,1470,PIDILITE INDUSTRIES LTD,PIDILITIND JUL 1470 PE,PIDILITIND28JUL26P1470,2026-07-28,500,0.05
NFO,nse_fo,PIDILITIND,135777,OPTSTK,PE,1490,PIDILITE INDUSTRIES LTD,PIDILITIND JUL 1490 PE,PIDILITIND28JUL26P1490,2026-07-28,500,0.05
NFO,nse_fo,PIDILITIND,135779,OPTSTK,PE,1510,PIDILITE INDUSTRIES LTD,PIDILITIND JUL 1510 PE,PIDILITIND28JUL26P1510,2026-07-28,500,0.05
NFO,nse_fo,PIDILITIND,135780,OPTSTK,CE,1530,PIDILITE INDUSTRIES LTD,PIDILITIND JUL 1530 CE,PIDILITIND28JUL26C1530,2026-07-28,500,0.05
NFO,nse_fo,PATANJALI,135781,OPTSTK,CE,480,PATANJALI FOODS LIMITED,PATANJALI SEP 480 CE,PATANJALI29SEP26C480,2026-09-29,1075,0.05
NFO,nse_fo,PATANJALI,135782,OPTSTK,PE,480,PATANJALI FOODS LIMITED,PATANJALI SEP 480 PE,PATANJALI29SEP26P480,2026-09-29,1075,0.05
NFO,nse_fo,POWERINDIA,135785,OPTSTK,CE,26000,HITACHI ENERGY INDIA LTD,POWERINDIA JUL 26000 CE,POWERINDIA28JUL26C26000,2026-07-28,25,0.05
NFO,nse_fo,POWERINDIA,135786,OPTSTK,PE,26000,HITACHI ENERGY INDIA LTD,POWERINDIA JUL 26000 PE,POWERINDIA28JUL26P26000,2026-07-28,25,0.05
NFO,nse_fo,PIDILITIND,135787,OPTSTK,PE,1530,PIDILITE INDUSTRIES LTD,PIDILITIND JUL 1530 PE,PIDILITIND28JUL26P1530,2026-07-28,500,0.05
NFO,nse_fo,PIDILITIND,135788,OPTSTK,CE,1550,PIDILITE INDUSTRIES LTD,PIDILITIND JUL 1550 CE,PIDILITIND28JUL26C1550,2026-07-28,500,0.05
NFO,nse_fo,PIDILITIND,135789,OPTSTK,PE,1550,PIDILITE INDUSTRIES LTD,PIDILITIND JUL 1550 PE,PIDILITIND28JUL26P1550,2026-07-28,500,0.05
NFO,nse_fo,POWERINDIA,135790,OPTSTK,CE,27000,HITACHI ENERGY INDIA LTD,POWERINDIA JUL 27000 CE,POWERINDIA28JUL26C27000,2026-07-28,25,0.05
NFO,nse_fo,POWERINDIA,135791,OPTSTK,PE,27000,HITACHI ENERGY INDIA LTD,POWERINDIA JUL 27000 PE,POWERINDIA28JUL26P27000,2026-07-28,25,0.05
NFO,nse_fo,POWERINDIA,135792,OPTSTK,CE,28000,HITACHI ENERGY INDIA LTD,POWERINDIA JUL 28000 CE,POWERINDIA28JUL26C28000,2026-07-28,25,0.05
NFO,nse_fo,POWERINDIA,135793,OPTSTK,PE,28000,HITACHI ENERGY INDIA LTD,POWERINDIA JUL 28000 PE,POWERINDIA28JUL26P28000,2026-07-28,25,0.05
NFO,nse_fo,POWERINDIA,135794,OPTSTK,CE,29000,HITACHI ENERGY INDIA LTD,POWERINDIA JUL 29000 CE,POWERINDIA28JUL26C29000,2026-07-28,25,0.05
NFO,nse_fo,POWERINDIA,135795,OPTSTK,PE,29000,HITACHI ENERGY INDIA LTD,POWERINDIA JUL 29000 PE,POWERINDIA28JUL26P29000,2026-07-28,25,0.05
NFO,nse_fo,POWERINDIA,135796,OPTSTK,CE,30000,HITACHI ENERGY INDIA LTD,POWERINDIA JUL 30000 CE,POWERINDIA28JUL26C30000,2026-07-28,25,0.05
NFO,nse_fo,POWERINDIA,135797,OPTSTK,PE,30000,HITACHI ENERGY INDIA LTD,POWERINDIA JUL 30000 PE,POWERINDIA28JUL26P30000,2026-07-28,25,0.05
NFO,nse_fo,POWERINDIA,135798,OPTSTK,CE,31000,HITACHI ENERGY INDIA LTD,POWERINDIA JUL 31000 CE,POWERINDIA28JUL26C31000,2026-07-28,25,0.05
NFO,nse_fo,POWERINDIA,135799,OPTSTK,PE,31000,HITACHI ENERGY INDIA LTD,POWERINDIA JUL 31000 PE,POWERINDIA28JUL26P31000,2026-07-28,25,0.05
NFO,nse_fo,POWERINDIA,135800,OPTSTK,CE,32000,HITACHI ENERGY INDIA LTD,POWERINDIA JUL 32000 CE,POWERINDIA28JUL26C32000,2026-07-28,25,0.05
NFO,nse_fo,POWERINDIA,135801,OPTSTK,PE,32000,HITACHI ENERGY INDIA LTD,POWERINDIA JUL 32000 PE,POWERINDIA28JUL26P32000,2026-07-28,25,0.05
NFO,nse_fo,POWERINDIA,135802,OPTSTK,CE,33000,HITACHI ENERGY INDIA LTD,POWERINDIA JUL 33000 CE,POWERINDIA28JUL26C33000,2026-07-28,25,0.05
NFO,nse_fo,POWERINDIA,135803,OPTSTK,PE,33000,HITACHI ENERGY INDIA LTD,POWERINDIA JUL 33000 PE,POWERINDIA28JUL26P33000,2026-07-28,25,0.05
NFO,nse_fo,POWERINDIA,135804,OPTSTK,CE,34000,HITACHI ENERGY INDIA LTD,POWERINDIA JUL 34000 CE,POWERINDIA28JUL26C34000,2026-07-28,25,0.05
NFO,nse_fo,POWERINDIA,135805,OPTSTK,PE,34000,HITACHI ENERGY INDIA LTD,POWERINDIA JUL 34000 PE,POWERINDIA28JUL26P34000,2026-07-28,25,0.05
NFO,nse_fo,POWERINDIA,135806,OPTSTK,CE,35000,HITACHI ENERGY INDIA LTD,POWERINDIA JUL 35000 CE,POWERINDIA28JUL26C35000,2026-07-28,25,0.05
NFO,nse_fo,POWERINDIA,135807,OPTSTK,PE,35000,HITACHI ENERGY INDIA LTD,POWERINDIA JUL 35000 PE,POWERINDIA28JUL26P35000,2026-07-28,25,0.05
NFO,nse_fo,POWERINDIA,135808,OPTSTK,CE,36000,HITACHI ENERGY INDIA LTD,POWERINDIA JUL 36000 CE,POWERINDIA28JUL26C36000,2026-07-28,25,0.05
NFO,nse_fo,POWERINDIA,135809,OPTSTK,PE,36000,HITACHI ENERGY INDIA LTD,POWERINDIA JUL 36000 PE,POWERINDIA28JUL26P36000,2026-07-28,25,0.05
NFO,nse_fo,POWERINDIA,135810,OPTSTK,CE,37000,HITACHI ENERGY INDIA LTD,POWERINDIA JUL 37000 CE,POWERINDIA28JUL26C37000,2026-07-28,25,0.05
NFO,nse_fo,POWERINDIA,135811,OPTSTK,PE,37000,HITACHI ENERGY INDIA LTD,POWERINDIA JUL 37000 PE,POWERINDIA28JUL26P37000,2026-07-28,25,0.05
NFO,nse_fo,POWERINDIA,135812,OPTSTK,CE,38000,HITACHI ENERGY INDIA LTD,POWERINDIA JUL 38000 CE,POWERINDIA28JUL26C38000,2026-07-28,25,0.05
NFO,nse_fo,POWERINDIA,135813,OPTSTK,PE,38000,HITACHI ENERGY INDIA LTD,POWERINDIA JUL 38000 PE,POWERINDIA28JUL26P38000,2026-07-28,25,0.05
NFO,nse_fo,POWERINDIA,135814,OPTSTK,CE,39000,HITACHI ENERGY INDIA LTD,POWERINDIA JUL 39000 CE,POWERINDIA28JUL26C39000,2026-07-28,25,0.05
NFO,nse_fo,POWERINDIA,135815,OPTSTK,PE,39000,HITACHI ENERGY INDIA LTD,POWERINDIA JUL 39000 PE,POWERINDIA28JUL26P39000,2026-07-28,25,0.05
NFO,nse_fo,POWERINDIA,135816,OPTSTK,CE,40000,HITACHI ENERGY INDIA LTD,POWERINDIA JUL 40000 CE,POWERINDIA28JUL26C40000,2026-07-28,25,0.05
NFO,nse_fo,POWERINDIA,135817,OPTSTK,PE,40000,HITACHI ENERGY INDIA LTD,POWERINDIA JUL 40000 PE,POWERINDIA28JUL26P40000,2026-07-28,25,0.05
NFO,nse_fo,POWERINDIA,135818,OPTSTK,CE,41000,HITACHI ENERGY INDIA LTD,POWERINDIA JUL 41000 CE,POWERINDIA28JUL26C41000,2026-07-28,25,0.05
NFO,nse_fo,POWERINDIA,135820,OPTSTK,CE,42000,HITACHI ENERGY INDIA LTD,POWERINDIA JUL 42000 CE,POWERINDIA28JUL26C42000,2026-07-28,25,0.05
NFO,nse_fo,POWERINDIA,135821,OPTSTK,PE,42000,HITACHI ENERGY INDIA LTD,POWERINDIA JUL 42000 PE,POWERINDIA28JUL26P42000,2026-07-28,25,0.05
NFO,nse_fo,PIDILITIND,135831,OPTSTK,CE,1570,PIDILITE INDUSTRIES LTD,PIDILITIND JUL 1570 CE,PIDILITIND28JUL26C1570,2026-07-28,500,0.05
NFO,nse_fo,PIDILITIND,135833,OPTSTK,CE,1590,PIDILITE INDUSTRIES LTD,PIDILITIND JUL 1590 CE,PIDILITIND28JUL26C1590,2026-07-28,500,0.05
NFO,nse_fo,PIDILITIND,135834,OPTSTK,PE,1590,PIDILITE INDUSTRIES LTD,PIDILITIND JUL 1590 PE,PIDILITIND28JUL26P1590,2026-07-28,500,0.05
NFO,nse_fo,PIDILITIND,135844,OPTSTK,CE,1610,PIDILITE INDUSTRIES LTD,PIDILITIND JUL 1610 CE,PIDILITIND28JUL26C1610,2026-07-28,500,0.05
NFO,nse_fo,PIDILITIND,135845,OPTSTK,PE,1610,PIDILITE INDUSTRIES LTD,PIDILITIND JUL 1610 PE,PIDILITIND28JUL26P1610,2026-07-28,500,0.05
NFO,nse_fo,PIDILITIND,135848,OPTSTK,CE,1630,PIDILITE INDUSTRIES LTD,PIDILITIND JUL 1630 CE,PIDILITIND28JUL26C1630,2026-07-28,500,0.05
NFO,nse_fo,PIDILITIND,135849,OPTSTK,PE,1630,PIDILITE INDUSTRIES LTD,PIDILITIND JUL 1630 PE,PIDILITIND28JUL26P1630,2026-07-28,500,0.05
NFO,nse_fo,PIDILITIND,135856,OPTSTK,CE,1650,PIDILITE INDUSTRIES LTD,PIDILITIND JUL 1650 CE,PIDILITIND28JUL26C1650,2026-07-28,500,0.05
NFO,nse_fo,PIDILITIND,135858,OPTSTK,CE,1670,PIDILITE INDUSTRIES LTD,PIDILITIND JUL 1670 CE,PIDILITIND28JUL26C1670,2026-07-28,500,0.05
NFO,nse_fo,PAYTM,135881,OPTSTK,CE,1460,ONE 97 COMMUNICATIONS LTD,PAYTM AUG 1460 CE,PAYTM25AUG26C1460,2026-08-25,725,0.05
NFO,nse_fo,PAYTM,135882,OPTSTK,PE,1460,ONE 97 COMMUNICATIONS LTD,PAYTM AUG 1460 PE,PAYTM25AUG26P1460,2026-08-25,725,0.05
NFO,nse_fo,PAYTM,135883,OPTSTK,CE,1500,ONE 97 COMMUNICATIONS LTD,PAYTM AUG 1500 CE,PAYTM25AUG26C1500,2026-08-25,725,0.05
NFO,nse_fo,PAYTM,135890,OPTSTK,PE,1500,ONE 97 COMMUNICATIONS LTD,PAYTM AUG 1500 PE,PAYTM25AUG26P1500,2026-08-25,725,0.05
NFO,nse_fo,PAYTM,135912,OPTSTK,CE,1040,ONE 97 COMMUNICATIONS LTD,PAYTM SEP 1040 CE,PAYTM29SEP26C1040,2026-09-29,725,0.05
NFO,nse_fo,PAYTM,135913,OPTSTK,PE,1040,ONE 97 COMMUNICATIONS LTD,PAYTM SEP 1040 PE,PAYTM29SEP26P1040,2026-09-29,725,0.05
NFO,nse_fo,PAYTM,135914,OPTSTK,CE,1080,ONE 97 COMMUNICATIONS LTD,PAYTM SEP 1080 CE,PAYTM29SEP26C1080,2026-09-29,725,0.05
NFO,nse_fo,PAYTM,135915,OPTSTK,PE,1080,ONE 97 COMMUNICATIONS LTD,PAYTM SEP 1080 PE,PAYTM29SEP26P1080,2026-09-29,725,0.05
NFO,nse_fo,PAYTM,135916,OPTSTK,CE,1120,ONE 97 COMMUNICATIONS LTD,PAYTM SEP 1120 CE,PAYTM29SEP26C1120,2026-09-29,725,0.05
NFO,nse_fo,PAYTM,135917,OPTSTK,PE,1120,ONE 97 COMMUNICATIONS LTD,PAYTM SEP 1120 PE,PAYTM29SEP26P1120,2026-09-29,725,0.05
NFO,nse_fo,PAYTM,135918,OPTSTK,CE,1160,ONE 97 COMMUNICATIONS LTD,PAYTM SEP 1160 CE,PAYTM29SEP26C1160,2026-09-29,725,0.05
